match_id,tournament_id,team_id,opponent_id
M-1930-01,WC-1930,T-28,T-44
M-1930-01,WC-1930,T-44,T-28
M-1930-02,WC-1930,T-79,T-06
M-1930-02,WC-1930,T-06,T-79
M-1930-03,WC-1930,T-83,T-09
M-1930-03,WC-1930,T-09,T-83
M-1930-04,WC-1930,T-58,T-54
M-1930-04,WC-1930,T-54,T-58
M-1930-05,WC-1930,T-03,T-28
M-1930-05,WC-1930,T-28,T-03
M-1930-06,WC-1930,T-13,T-44
M-1930-06,WC-1930,T-44,T-13
M-1930-07,WC-1930,T-83,T-07
M-1930-07,WC-1930,T-07,T-83
M-1930-08,WC-1930,T-79,T-53
M-1930-08,WC-1930,T-53,T-79
M-1930-09,WC-1930,T-80,T-54
M-1930-09,WC-1930,T-54,T-80
M-1930-10,WC-1930,T-13,T-28
M-1930-10,WC-1930,T-28,T-13
M-1930-11,WC-1930,T-03,T-44
M-1930-11,WC-1930,T-44,T-03
M-1930-12,WC-1930,T-09,T-07
M-1930-12,WC-1930,T-07,T-09
M-1930-13,WC-1930,T-53,T-06
M-1930-13,WC-1930,T-06,T-53
M-1930-14,WC-1930,T-80,T-58
M-1930-14,WC-1930,T-58,T-80
M-1930-15,WC-1930,T-03,T-13
M-1930-15,WC-1930,T-13,T-03
M-1930-16,WC-1930,T-03,T-79
M-1930-16,WC-1930,T-79,T-03
M-1930-17,WC-1930,T-80,T-83
M-1930-17,WC-1930,T-83,T-80
M-1930-18,WC-1930,T-80,T-03
M-1930-18,WC-1930,T-03,T-80
M-1934-01,WC-1934,T-05,T-28
M-1934-01,WC-1934,T-28,T-05
M-1934-02,WC-1934,T-20,T-58
M-1934-02,WC-1934,T-58,T-20
M-1934-03,WC-1934,T-29,T-06
M-1934-03,WC-1934,T-06,T-29
M-1934-04,WC-1934,T-34,T-25
M-1934-04,WC-1934,T-25,T-34
M-1934-05,WC-1934,T-39,T-79
M-1934-05,WC-1934,T-79,T-39
M-1934-06,WC-1934,T-70,T-09
M-1934-06,WC-1934,T-09,T-70
M-1934-07,WC-1934,T-71,T-03
M-1934-07,WC-1934,T-03,T-71
M-1934-08,WC-1934,T-72,T-46
M-1934-08,WC-1934,T-46,T-72
M-1934-09,WC-1934,T-05,T-34
M-1934-09,WC-1934,T-34,T-05
M-1934-10,WC-1934,T-20,T-72
M-1934-10,WC-1934,T-72,T-20
M-1934-11,WC-1934,T-29,T-71
M-1934-11,WC-1934,T-71,T-29
M-1934-12,WC-1934,T-39,T-70
M-1934-12,WC-1934,T-70,T-39
M-1934-13,WC-1934,T-39,T-70
M-1934-13,WC-1934,T-70,T-39
M-1934-14,WC-1934,T-20,T-29
M-1934-14,WC-1934,T-29,T-20
M-1934-15,WC-1934,T-39,T-05
M-1934-15,WC-1934,T-05,T-39
M-1934-16,WC-1934,T-29,T-05
M-1934-16,WC-1934,T-05,T-29
M-1934-17,WC-1934,T-39,T-20
M-1934-17,WC-1934,T-20,T-39
M-1938-01,WC-1938,T-72,T-29
M-1938-01,WC-1938,T-29,T-72
M-1938-02,WC-1938,T-18,T-58
M-1938-02,WC-1938,T-58,T-18
M-1938-03,WC-1938,T-28,T-06
M-1938-03,WC-1938,T-06,T-28
M-1938-04,WC-1938,T-34,T-22
M-1938-04,WC-1938,T-22,T-34
M-1938-05,WC-1938,T-39,T-51
M-1938-05,WC-1938,T-51,T-39
M-1938-06,WC-1938,T-09,T-55
M-1938-06,WC-1938,T-55,T-09
M-1938-07,WC-1938,T-20,T-46
M-1938-07,WC-1938,T-46,T-20
M-1938-08,WC-1938,T-18,T-58
M-1938-08,WC-1938,T-58,T-18
M-1938-09,WC-1938,T-72,T-29
M-1938-09,WC-1938,T-29,T-72
M-1938-10,WC-1938,T-09,T-20
M-1938-10,WC-1938,T-20,T-09
M-1938-11,WC-1938,T-34,T-72
M-1938-11,WC-1938,T-72,T-34
M-1938-12,WC-1938,T-39,T-28
M-1938-12,WC-1938,T-28,T-39
M-1938-13,WC-1938,T-71,T-18
M-1938-13,WC-1938,T-18,T-71
M-1938-14,WC-1938,T-09,T-20
M-1938-14,WC-1938,T-20,T-09
M-1938-15,WC-1938,T-34,T-71
M-1938-15,WC-1938,T-71,T-34
M-1938-16,WC-1938,T-39,T-09
M-1938-16,WC-1938,T-09,T-39
M-1938-17,WC-1938,T-09,T-71
M-1938-17,WC-1938,T-71,T-09
M-1938-18,WC-1938,T-39,T-34
M-1938-18,WC-1938,T-34,T-39
M-1950-01,WC-1950,T-09,T-44
M-1950-01,WC-1950,T-44,T-09
M-1950-02,WC-1950,T-83,T-72
M-1950-02,WC-1950,T-72,T-83
M-1950-03,WC-1950,T-27,T-13
M-1950-03,WC-1950,T-13,T-27
M-1950-04,WC-1950,T-70,T-79
M-1950-04,WC-1950,T-79,T-70
M-1950-05,WC-1950,T-71,T-39
M-1950-05,WC-1950,T-39,T-71
M-1950-06,WC-1950,T-09,T-72
M-1950-06,WC-1950,T-72,T-09
M-1950-07,WC-1950,T-83,T-44
M-1950-07,WC-1950,T-44,T-83
M-1950-08,WC-1950,T-70,T-13
M-1950-08,WC-1950,T-13,T-70
M-1950-09,WC-1950,T-79,T-27
M-1950-09,WC-1950,T-27,T-79
M-1950-10,WC-1950,T-71,T-53
M-1950-10,WC-1950,T-53,T-71
M-1950-11,WC-1950,T-09,T-83
M-1950-11,WC-1950,T-83,T-09
M-1950-12,WC-1950,T-13,T-79
M-1950-12,WC-1950,T-79,T-13
M-1950-13,WC-1950,T-70,T-27
M-1950-13,WC-1950,T-27,T-70
M-1950-14,WC-1950,T-39,T-53
M-1950-14,WC-1950,T-53,T-39
M-1950-15,WC-1950,T-80,T-07
M-1950-15,WC-1950,T-07,T-80
M-1950-16,WC-1950,T-72,T-44
M-1950-16,WC-1950,T-44,T-72
M-1950-17,WC-1950,T-09,T-71
M-1950-17,WC-1950,T-71,T-09
M-1950-18,WC-1950,T-80,T-70
M-1950-18,WC-1950,T-70,T-80
M-1950-19,WC-1950,T-09,T-70
M-1950-19,WC-1950,T-70,T-09
M-1950-20,WC-1950,T-80,T-71
M-1950-20,WC-1950,T-71,T-80
M-1950-21,WC-1950,T-71,T-70
M-1950-21,WC-1950,T-70,T-71
M-1950-22,WC-1950,T-80,T-09
M-1950-22,WC-1950,T-09,T-80
M-1954-01,WC-1954,T-09,T-44
M-1954-01,WC-1954,T-44,T-09
M-1954-02,WC-1954,T-83,T-28
M-1954-02,WC-1954,T-28,T-83
M-1954-03,WC-1954,T-05,T-61
M-1954-03,WC-1954,T-61,T-05
M-1954-04,WC-1954,T-80,T-20
M-1954-04,WC-1954,T-20,T-80
M-1954-05,WC-1954,T-72,T-39
M-1954-05,WC-1954,T-39,T-72
M-1954-06,WC-1954,T-34,T-68
M-1954-06,WC-1954,T-68,T-34
M-1954-07,WC-1954,T-82,T-76
M-1954-07,WC-1954,T-76,T-82
M-1954-08,WC-1954,T-27,T-06
M-1954-08,WC-1954,T-06,T-27
M-1954-09,WC-1954,T-80,T-61
M-1954-09,WC-1954,T-61,T-80
M-1954-10,WC-1954,T-09,T-83
M-1954-10,WC-1954,T-83,T-09
M-1954-11,WC-1954,T-05,T-20
M-1954-11,WC-1954,T-20,T-05
M-1954-12,WC-1954,T-28,T-44
M-1954-12,WC-1954,T-44,T-28
M-1954-13,WC-1954,T-34,T-82
M-1954-13,WC-1954,T-82,T-34
M-1954-14,WC-1954,T-76,T-68
M-1954-14,WC-1954,T-68,T-76
M-1954-15,WC-1954,T-39,T-06
M-1954-15,WC-1954,T-06,T-39
M-1954-16,WC-1954,T-27,T-72
M-1954-16,WC-1954,T-72,T-27
M-1954-17,WC-1954,T-82,T-76
M-1954-17,WC-1954,T-76,T-82
M-1954-18,WC-1954,T-72,T-39
M-1954-18,WC-1954,T-39,T-72
M-1954-19,WC-1954,T-05,T-72
M-1954-19,WC-1954,T-72,T-05
M-1954-20,WC-1954,T-80,T-27
M-1954-20,WC-1954,T-27,T-80
M-1954-21,WC-1954,T-34,T-09
M-1954-21,WC-1954,T-09,T-34
M-1954-22,WC-1954,T-82,T-83
M-1954-22,WC-1954,T-83,T-82
M-1954-23,WC-1954,T-34,T-80
M-1954-23,WC-1954,T-80,T-34
M-1954-24,WC-1954,T-82,T-05
M-1954-24,WC-1954,T-05,T-82
M-1954-25,WC-1954,T-05,T-80
M-1954-25,WC-1954,T-80,T-05
M-1954-26,WC-1954,T-82,T-34
M-1954-26,WC-1954,T-34,T-82
M-1958-01,WC-1958,T-71,T-44
M-1958-01,WC-1958,T-44,T-71
M-1958-02,WC-1958,T-03,T-82
M-1958-02,WC-1958,T-82,T-03
M-1958-03,WC-1958,T-50,T-20
M-1958-03,WC-1958,T-20,T-50
M-1958-04,WC-1958,T-28,T-53
M-1958-04,WC-1958,T-53,T-28
M-1958-05,WC-1958,T-83,T-61
M-1958-05,WC-1958,T-61,T-83
M-1958-06,WC-1958,T-34,T-81
M-1958-06,WC-1958,T-81,T-34
M-1958-07,WC-1958,T-09,T-05
M-1958-07,WC-1958,T-05,T-09
M-1958-08,WC-1958,T-69,T-27
M-1958-08,WC-1958,T-27,T-69
M-1958-09,WC-1958,T-03,T-50
M-1958-09,WC-1958,T-50,T-03
M-1958-10,WC-1958,T-82,T-20
M-1958-10,WC-1958,T-20,T-82
M-1958-11,WC-1958,T-53,T-61
M-1958-11,WC-1958,T-61,T-53
M-1958-12,WC-1958,T-83,T-28
M-1958-12,WC-1958,T-28,T-83
M-1958-13,WC-1958,T-44,T-81
M-1958-13,WC-1958,T-81,T-44
M-1958-14,WC-1958,T-09,T-27
M-1958-14,WC-1958,T-27,T-09
M-1958-15,WC-1958,T-69,T-05
M-1958-15,WC-1958,T-05,T-69
M-1958-16,WC-1958,T-71,T-34
M-1958-16,WC-1958,T-34,T-71
M-1958-17,WC-1958,T-71,T-81
M-1958-17,WC-1958,T-81,T-71
M-1958-18,WC-1958,T-20,T-03
M-1958-18,WC-1958,T-03,T-20
M-1958-19,WC-1958,T-82,T-50
M-1958-19,WC-1958,T-50,T-82
M-1958-20,WC-1958,T-28,T-61
M-1958-20,WC-1958,T-61,T-28
M-1958-21,WC-1958,T-53,T-83
M-1958-21,WC-1958,T-83,T-53
M-1958-22,WC-1958,T-34,T-44
M-1958-22,WC-1958,T-44,T-34
M-1958-23,WC-1958,T-09,T-69
M-1958-23,WC-1958,T-69,T-09
M-1958-24,WC-1958,T-27,T-05
M-1958-24,WC-1958,T-05,T-27
M-1958-25,WC-1958,T-50,T-20
M-1958-25,WC-1958,T-20,T-50
M-1958-26,WC-1958,T-81,T-34
M-1958-26,WC-1958,T-34,T-81
M-1958-27,WC-1958,T-69,T-27
M-1958-27,WC-1958,T-27,T-69
M-1958-28,WC-1958,T-09,T-81
M-1958-28,WC-1958,T-81,T-09
M-1958-29,WC-1958,T-28,T-50
M-1958-29,WC-1958,T-50,T-28
M-1958-30,WC-1958,T-71,T-69
M-1958-30,WC-1958,T-69,T-71
M-1958-31,WC-1958,T-82,T-83
M-1958-31,WC-1958,T-83,T-82
M-1958-32,WC-1958,T-09,T-28
M-1958-32,WC-1958,T-28,T-09
M-1958-33,WC-1958,T-71,T-82
M-1958-33,WC-1958,T-82,T-71
M-1958-34,WC-1958,T-28,T-82
M-1958-34,WC-1958,T-82,T-28
M-1958-35,WC-1958,T-09,T-71
M-1958-35,WC-1958,T-71,T-09
M-1962-01,WC-1962,T-80,T-15
M-1962-01,WC-1962,T-15,T-80
M-1962-02,WC-1962,T-13,T-72
M-1962-02,WC-1962,T-72,T-13
M-1962-03,WC-1962,T-09,T-44
M-1962-03,WC-1962,T-44,T-09
M-1962-04,WC-1962,T-03,T-10
M-1962-04,WC-1962,T-10,T-03
M-1962-05,WC-1962,T-69,T-83
M-1962-05,WC-1962,T-83,T-69
M-1962-06,WC-1962,T-82,T-39
M-1962-06,WC-1962,T-39,T-82
M-1962-07,WC-1962,T-20,T-70
M-1962-07,WC-1962,T-70,T-20
M-1962-08,WC-1962,T-34,T-27
M-1962-08,WC-1962,T-27,T-34
M-1962-09,WC-1962,T-83,T-80
M-1962-09,WC-1962,T-80,T-83
M-1962-10,WC-1962,T-13,T-39
M-1962-10,WC-1962,T-39,T-13
M-1962-11,WC-1962,T-09,T-20
M-1962-11,WC-1962,T-20,T-09
M-1962-12,WC-1962,T-27,T-03
M-1962-12,WC-1962,T-03,T-27
M-1962-13,WC-1962,T-69,T-15
M-1962-13,WC-1962,T-15,T-69
M-1962-14,WC-1962,T-82,T-72
M-1962-14,WC-1962,T-72,T-82
M-1962-15,WC-1962,T-70,T-44
M-1962-15,WC-1962,T-44,T-70
M-1962-16,WC-1962,T-34,T-10
M-1962-16,WC-1962,T-10,T-34
M-1962-17,WC-1962,T-69,T-80
M-1962-17,WC-1962,T-80,T-69
M-1962-18,WC-1962,T-82,T-13
M-1962-18,WC-1962,T-13,T-82
M-1962-19,WC-1962,T-09,T-70
M-1962-19,WC-1962,T-70,T-09
M-1962-20,WC-1962,T-34,T-03
M-1962-20,WC-1962,T-03,T-34
M-1962-21,WC-1962,T-83,T-15
M-1962-21,WC-1962,T-15,T-83
M-1962-22,WC-1962,T-39,T-72
M-1962-22,WC-1962,T-72,T-39
M-1962-23,WC-1962,T-44,T-20
M-1962-23,WC-1962,T-20,T-44
M-1962-24,WC-1962,T-27,T-10
M-1962-24,WC-1962,T-10,T-27
M-1962-25,WC-1962,T-09,T-27
M-1962-25,WC-1962,T-27,T-09
M-1962-26,WC-1962,T-13,T-69
M-1962-26,WC-1962,T-69,T-13
M-1962-27,WC-1962,T-20,T-34
M-1962-27,WC-1962,T-34,T-20
M-1962-28,WC-1962,T-83,T-82
M-1962-28,WC-1962,T-82,T-83
M-1962-29,WC-1962,T-09,T-13
M-1962-29,WC-1962,T-13,T-09
M-1962-30,WC-1962,T-20,T-83
M-1962-30,WC-1962,T-83,T-20
M-1962-31,WC-1962,T-13,T-83
M-1962-31,WC-1962,T-83,T-13
M-1962-32,WC-1962,T-09,T-20
M-1962-32,WC-1962,T-20,T-09
M-1966-01,WC-1966,T-27,T-80
M-1966-01,WC-1966,T-80,T-27
M-1966-02,WC-1966,T-82,T-72
M-1966-02,WC-1966,T-72,T-82
M-1966-03,WC-1966,T-09,T-10
M-1966-03,WC-1966,T-10,T-09
M-1966-04,WC-1966,T-69,T-49
M-1966-04,WC-1966,T-49,T-69
M-1966-05,WC-1966,T-28,T-44
M-1966-05,WC-1966,T-44,T-28
M-1966-06,WC-1966,T-03,T-70
M-1966-06,WC-1966,T-70,T-03
M-1966-07,WC-1966,T-56,T-34
M-1966-07,WC-1966,T-34,T-56
M-1966-08,WC-1966,T-39,T-13
M-1966-08,WC-1966,T-13,T-39
M-1966-09,WC-1966,T-80,T-28
M-1966-09,WC-1966,T-28,T-80
M-1966-10,WC-1966,T-70,T-72
M-1966-10,WC-1966,T-72,T-70
M-1966-11,WC-1966,T-34,T-09
M-1966-11,WC-1966,T-09,T-34
M-1966-12,WC-1966,T-13,T-49
M-1966-12,WC-1966,T-49,T-13
M-1966-13,WC-1966,T-03,T-82
M-1966-13,WC-1966,T-82,T-03
M-1966-14,WC-1966,T-56,T-10
M-1966-14,WC-1966,T-10,T-56
M-1966-15,WC-1966,T-69,T-39
M-1966-15,WC-1966,T-39,T-69
M-1966-16,WC-1966,T-27,T-44
M-1966-16,WC-1966,T-44,T-27
M-1966-17,WC-1966,T-44,T-80
M-1966-17,WC-1966,T-80,T-44
M-1966-18,WC-1966,T-03,T-72
M-1966-18,WC-1966,T-72,T-03
M-1966-19,WC-1966,T-56,T-09
M-1966-19,WC-1966,T-09,T-56
M-1966-20,WC-1966,T-49,T-39
M-1966-20,WC-1966,T-39,T-49
M-1966-21,WC-1966,T-27,T-28
M-1966-21,WC-1966,T-28,T-27
M-1966-22,WC-1966,T-82,T-70
M-1966-22,WC-1966,T-70,T-82
M-1966-23,WC-1966,T-34,T-10
M-1966-23,WC-1966,T-10,T-34
M-1966-24,WC-1966,T-69,T-13
M-1966-24,WC-1966,T-13,T-69
M-1966-25,WC-1966,T-27,T-03
M-1966-25,WC-1966,T-03,T-27
M-1966-26,WC-1966,T-56,T-49
M-1966-26,WC-1966,T-49,T-56
M-1966-27,WC-1966,T-69,T-34
M-1966-27,WC-1966,T-34,T-69
M-1966-28,WC-1966,T-82,T-80
M-1966-28,WC-1966,T-80,T-82
M-1966-29,WC-1966,T-82,T-69
M-1966-29,WC-1966,T-69,T-82
M-1966-30,WC-1966,T-27,T-56
M-1966-30,WC-1966,T-56,T-27
M-1966-31,WC-1966,T-56,T-69
M-1966-31,WC-1966,T-69,T-56
M-1966-32,WC-1966,T-27,T-82
M-1966-32,WC-1966,T-82,T-27
M-1970-01,WC-1970,T-44,T-69
M-1970-01,WC-1970,T-69,T-44
M-1970-02,WC-1970,T-80,T-38
M-1970-02,WC-1970,T-38,T-80
M-1970-03,WC-1970,T-27,T-58
M-1970-03,WC-1970,T-58,T-27
M-1970-04,WC-1970,T-54,T-10
M-1970-04,WC-1970,T-10,T-54
M-1970-05,WC-1970,T-06,T-26
M-1970-05,WC-1970,T-26,T-06
M-1970-06,WC-1970,T-39,T-71
M-1970-06,WC-1970,T-71,T-39
M-1970-07,WC-1970,T-09,T-20
M-1970-07,WC-1970,T-20,T-09
M-1970-08,WC-1970,T-82,T-45
M-1970-08,WC-1970,T-45,T-82
M-1970-09,WC-1970,T-69,T-06
M-1970-09,WC-1970,T-06,T-69
M-1970-10,WC-1970,T-80,T-39
M-1970-10,WC-1970,T-39,T-80
M-1970-11,WC-1970,T-58,T-20
M-1970-11,WC-1970,T-20,T-58
M-1970-12,WC-1970,T-54,T-45
M-1970-12,WC-1970,T-45,T-54
M-1970-13,WC-1970,T-44,T-26
M-1970-13,WC-1970,T-26,T-44
M-1970-14,WC-1970,T-71,T-38
M-1970-14,WC-1970,T-38,T-71
M-1970-15,WC-1970,T-09,T-27
M-1970-15,WC-1970,T-27,T-09
M-1970-16,WC-1970,T-82,T-10
M-1970-16,WC-1970,T-10,T-82
M-1970-17,WC-1970,T-69,T-26
M-1970-17,WC-1970,T-26,T-69
M-1970-18,WC-1970,T-71,T-80
M-1970-18,WC-1970,T-80,T-71
M-1970-19,WC-1970,T-09,T-58
M-1970-19,WC-1970,T-58,T-09
M-1970-20,WC-1970,T-82,T-54
M-1970-20,WC-1970,T-54,T-82
M-1970-21,WC-1970,T-44,T-06
M-1970-21,WC-1970,T-06,T-44
M-1970-22,WC-1970,T-39,T-38
M-1970-22,WC-1970,T-38,T-39
M-1970-23,WC-1970,T-27,T-20
M-1970-23,WC-1970,T-20,T-27
M-1970-24,WC-1970,T-10,T-45
M-1970-24,WC-1970,T-45,T-10
M-1970-25,WC-1970,T-09,T-54
M-1970-25,WC-1970,T-54,T-09
M-1970-26,WC-1970,T-39,T-44
M-1970-26,WC-1970,T-44,T-39
M-1970-27,WC-1970,T-69,T-80
M-1970-27,WC-1970,T-80,T-69
M-1970-28,WC-1970,T-82,T-27
M-1970-28,WC-1970,T-27,T-82
M-1970-29,WC-1970,T-09,T-80
M-1970-29,WC-1970,T-80,T-09
M-1970-30,WC-1970,T-39,T-82
M-1970-30,WC-1970,T-82,T-39
M-1970-31,WC-1970,T-82,T-80
M-1970-31,WC-1970,T-80,T-82
M-1970-32,WC-1970,T-09,T-39
M-1970-32,WC-1970,T-39,T-09
M-1974-01,WC-1974,T-09,T-83
M-1974-01,WC-1974,T-83,T-09
M-1974-02,WC-1974,T-82,T-13
M-1974-02,WC-1974,T-13,T-82
M-1974-03,WC-1974,T-23,T-04
M-1974-03,WC-1974,T-04,T-23
M-1974-04,WC-1974,T-84,T-61
M-1974-04,WC-1974,T-61,T-84
M-1974-05,WC-1974,T-71,T-10
M-1974-05,WC-1974,T-10,T-71
M-1974-06,WC-1974,T-80,T-46
M-1974-06,WC-1974,T-46,T-80
M-1974-07,WC-1974,T-39,T-32
M-1974-07,WC-1974,T-32,T-39
M-1974-08,WC-1974,T-55,T-03
M-1974-08,WC-1974,T-03,T-55
M-1974-09,WC-1974,T-04,T-82
M-1974-09,WC-1974,T-82,T-04
M-1974-10,WC-1974,T-13,T-23
M-1974-10,WC-1974,T-23,T-13
M-1974-11,WC-1974,T-61,T-09
M-1974-11,WC-1974,T-09,T-61
M-1974-12,WC-1974,T-83,T-84
M-1974-12,WC-1974,T-84,T-83
M-1974-13,WC-1974,T-10,T-80
M-1974-13,WC-1974,T-80,T-10
M-1974-14,WC-1974,T-46,T-71
M-1974-14,WC-1974,T-71,T-46
M-1974-15,WC-1974,T-03,T-39
M-1974-15,WC-1974,T-39,T-03
M-1974-16,WC-1974,T-32,T-55
M-1974-16,WC-1974,T-55,T-32
M-1974-17,WC-1974,T-04,T-13
M-1974-17,WC-1974,T-13,T-04
M-1974-18,WC-1974,T-61,T-83
M-1974-18,WC-1974,T-83,T-61
M-1974-19,WC-1974,T-84,T-09
M-1974-19,WC-1974,T-09,T-84
M-1974-20,WC-1974,T-23,T-82
M-1974-20,WC-1974,T-82,T-23
M-1974-21,WC-1974,T-10,T-46
M-1974-21,WC-1974,T-46,T-10
M-1974-22,WC-1974,T-71,T-80
M-1974-22,WC-1974,T-80,T-71
M-1974-23,WC-1974,T-03,T-32
M-1974-23,WC-1974,T-32,T-03
M-1974-24,WC-1974,T-55,T-39
M-1974-24,WC-1974,T-39,T-55
M-1974-25,WC-1974,T-83,T-82
M-1974-25,WC-1974,T-82,T-83
M-1974-26,WC-1974,T-09,T-23
M-1974-26,WC-1974,T-23,T-09
M-1974-27,WC-1974,T-46,T-03
M-1974-27,WC-1974,T-03,T-46
M-1974-28,WC-1974,T-71,T-55
M-1974-28,WC-1974,T-55,T-71
M-1974-29,WC-1974,T-03,T-09
M-1974-29,WC-1974,T-09,T-03
M-1974-30,WC-1974,T-23,T-46
M-1974-30,WC-1974,T-46,T-23
M-1974-31,WC-1974,T-55,T-83
M-1974-31,WC-1974,T-83,T-55
M-1974-32,WC-1974,T-82,T-71
M-1974-32,WC-1974,T-71,T-82
M-1974-33,WC-1974,T-55,T-82
M-1974-33,WC-1974,T-82,T-55
M-1974-34,WC-1974,T-03,T-23
M-1974-34,WC-1974,T-23,T-03
M-1974-35,WC-1974,T-46,T-09
M-1974-35,WC-1974,T-09,T-46
M-1974-36,WC-1974,T-71,T-83
M-1974-36,WC-1974,T-83,T-71
M-1974-37,WC-1974,T-09,T-55
M-1974-37,WC-1974,T-55,T-09
M-1974-38,WC-1974,T-46,T-82
M-1974-38,WC-1974,T-82,T-46
M-1978-01,WC-1978,T-82,T-55
M-1978-01,WC-1978,T-55,T-82
M-1978-02,WC-1978,T-39,T-28
M-1978-02,WC-1978,T-28,T-39
M-1978-03,WC-1978,T-75,T-44
M-1978-03,WC-1978,T-44,T-75
M-1978-04,WC-1978,T-03,T-34
M-1978-04,WC-1978,T-34,T-03
M-1978-05,WC-1978,T-05,T-70
M-1978-05,WC-1978,T-70,T-05
M-1978-06,WC-1978,T-09,T-71
M-1978-06,WC-1978,T-71,T-09
M-1978-07,WC-1978,T-46,T-36
M-1978-07,WC-1978,T-36,T-46
M-1978-08,WC-1978,T-54,T-61
M-1978-08,WC-1978,T-61,T-54
M-1978-09,WC-1978,T-39,T-34
M-1978-09,WC-1978,T-34,T-39
M-1978-10,WC-1978,T-55,T-75
M-1978-10,WC-1978,T-75,T-55
M-1978-11,WC-1978,T-82,T-44
M-1978-11,WC-1978,T-44,T-82
M-1978-12,WC-1978,T-03,T-28
M-1978-12,WC-1978,T-28,T-03
M-1978-13,WC-1978,T-05,T-71
M-1978-13,WC-1978,T-71,T-05
M-1978-14,WC-1978,T-09,T-70
M-1978-14,WC-1978,T-70,T-09
M-1978-15,WC-1978,T-46,T-54
M-1978-15,WC-1978,T-54,T-46
M-1978-16,WC-1978,T-61,T-36
M-1978-16,WC-1978,T-36,T-61
M-1978-17,WC-1978,T-28,T-34
M-1978-17,WC-1978,T-34,T-28
M-1978-18,WC-1978,T-55,T-44
M-1978-18,WC-1978,T-44,T-55
M-1978-19,WC-1978,T-82,T-75
M-1978-19,WC-1978,T-75,T-82
M-1978-20,WC-1978,T-03,T-39
M-1978-20,WC-1978,T-39,T-03
M-1978-21,WC-1978,T-09,T-05
M-1978-21,WC-1978,T-05,T-09
M-1978-22,WC-1978,T-70,T-71
M-1978-22,WC-1978,T-71,T-70
M-1978-23,WC-1978,T-54,T-36
M-1978-23,WC-1978,T-36,T-54
M-1978-24,WC-1978,T-61,T-46
M-1978-24,WC-1978,T-46,T-61
M-1978-25,WC-1978,T-05,T-46
M-1978-25,WC-1978,T-46,T-05
M-1978-26,WC-1978,T-39,T-82
M-1978-26,WC-1978,T-82,T-39
M-1978-27,WC-1978,T-09,T-54
M-1978-27,WC-1978,T-54,T-09
M-1978-28,WC-1978,T-03,T-55
M-1978-28,WC-1978,T-55,T-03
M-1978-29,WC-1978,T-54,T-55
M-1978-29,WC-1978,T-55,T-54
M-1978-30,WC-1978,T-39,T-05
M-1978-30,WC-1978,T-05,T-39
M-1978-31,WC-1978,T-46,T-82
M-1978-31,WC-1978,T-82,T-46
M-1978-32,WC-1978,T-03,T-09
M-1978-32,WC-1978,T-09,T-03
M-1978-33,WC-1978,T-05,T-82
M-1978-33,WC-1978,T-82,T-05
M-1978-34,WC-1978,T-39,T-46
M-1978-34,WC-1978,T-46,T-39
M-1978-35,WC-1978,T-09,T-55
M-1978-35,WC-1978,T-55,T-09
M-1978-36,WC-1978,T-03,T-54
M-1978-36,WC-1978,T-54,T-03
M-1978-37,WC-1978,T-09,T-39
M-1978-37,WC-1978,T-39,T-09
M-1978-38,WC-1978,T-03,T-46
M-1978-38,WC-1978,T-46,T-03
M-1982-01,WC-1982,T-03,T-06
M-1982-01,WC-1982,T-06,T-03
M-1982-02,WC-1982,T-39,T-55
M-1982-02,WC-1982,T-55,T-39
M-1982-03,WC-1982,T-09,T-69
M-1982-03,WC-1982,T-69,T-09
M-1982-04,WC-1982,T-54,T-11
M-1982-04,WC-1982,T-11,T-54
M-1982-05,WC-1982,T-34,T-26
M-1982-05,WC-1982,T-26,T-34
M-1982-06,WC-1982,T-61,T-47
M-1982-06,WC-1982,T-47,T-61
M-1982-07,WC-1982,T-82,T-01
M-1982-07,WC-1982,T-01,T-82
M-1982-08,WC-1982,T-27,T-28
M-1982-08,WC-1982,T-28,T-27
M-1982-09,WC-1982,T-70,T-33
M-1982-09,WC-1982,T-33,T-70
M-1982-10,WC-1982,T-13,T-05
M-1982-10,WC-1982,T-05,T-13
M-1982-11,WC-1982,T-20,T-43
M-1982-11,WC-1982,T-43,T-20
M-1982-12,WC-1982,T-83,T-50
M-1982-12,WC-1982,T-50,T-83
M-1982-13,WC-1982,T-39,T-54
M-1982-13,WC-1982,T-54,T-39
M-1982-14,WC-1982,T-03,T-34
M-1982-14,WC-1982,T-34,T-03
M-1982-15,WC-1982,T-09,T-61
M-1982-15,WC-1982,T-61,T-09
M-1982-16,WC-1982,T-55,T-11
M-1982-16,WC-1982,T-11,T-55
M-1982-17,WC-1982,T-06,T-26
M-1982-17,WC-1982,T-26,T-06
M-1982-18,WC-1982,T-69,T-47
M-1982-18,WC-1982,T-47,T-69
M-1982-19,WC-1982,T-82,T-13
M-1982-19,WC-1982,T-13,T-82
M-1982-20,WC-1982,T-27,T-20
M-1982-20,WC-1982,T-20,T-27
M-1982-21,WC-1982,T-70,T-83
M-1982-21,WC-1982,T-83,T-70
M-1982-22,WC-1982,T-01,T-05
M-1982-22,WC-1982,T-05,T-01
M-1982-23,WC-1982,T-28,T-43
M-1982-23,WC-1982,T-43,T-28
M-1982-24,WC-1982,T-33,T-50
M-1982-24,WC-1982,T-50,T-33
M-1982-25,WC-1982,T-55,T-54
